id,text,annotator_1,annotator_2,annotator_3,label_offensive,label_hate,link
1495,Sirajabola Srj dunda Kai mahaukacine ba,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid02sxc9kixm2cTuJvRSQfi7E3sw3hC1Zyhn3KGecSE55kCRx3LYc8h2mzoTWabU3qEKl?comment_id=163369652684131&reply_comment_id=163435106010919
1496,Sirajabola Srj jahili alede,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid02sxc9kixm2cTuJvRSQfi7E3sw3hC1Zyhn3KGecSE55kCRx3LYc8h2mzoTWabU3qEKl?comment_id=163369652684131&reply_comment_id=163420469345716
1497,Sisters ina tallatamuku group dina na make-up inkuna da ra'ayin shiga. Sannan idan angama ana bada certificate ta online za'a tura miki,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0mzCcoKMcnXKPn3mbMCaF6XHMTsuCpSkrG8L5frRD89E6SDSYCezoqyZtt9DJwYUGl?comment_id=520370746205411
1498,Sjiyasa ake jan kunnen mutane kan kunna wutan fitina sai,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163485626005867
1499,"slm nimadai shawarata itace fulanisudaina ma,amula dawadannan ,yan ta adda kamata yaisudiga bawa ma,aikata yanyoyin dakumesu",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0pb7y8hc912Xhv5GLeuWtbGssE9oBQ5n19XpiUBHy3KGFuP3RLp8X7SXmVDiXZDGwl?comment_id=466270811562177
1500,Slm wai suwaye Fulani suwaye hausawa jama.a yakamata alura Kuma akula da hausa da Fulani dayane andai shigo cikinmu anraba kanmu idankuka duba arewa DUK dinta majoratindinta filanine wan.nanmastala inba.ayi.ahankaliba baburanar karewarta Allah kyauta,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0pb7y8hc912Xhv5GLeuWtbGssE9oBQ5n19XpiUBHy3KGFuP3RLp8X7SXmVDiXZDGwl?comment_id=163548472666249
1501,Yar iska ta hadu da yan iska kenan🤣😂 Amma baki gane hakan sai sun samu abunda sukeso ki juyo bakiga kowa ba,1,1,1,1,2,https://www.facebook.com/lbrhausa/posts/pfbid0291bSmzrteiPfpme7Z5Umpw912Ezi6zCYuvLW7xr8dQjSdvTZXU6MssEiJQafj7S1l
1502,Slm. Ya kamata asan meyasa sojojin sukai hakan. Domin akwai labarin irin wadannan fulanin suna taimakawa masu garkuwa da jama'a.,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163469592674137
1503,"So sad, gsky ba'akyauta musu ba wlh",0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163519989335764
1504,Sojoji basaso azauna lafia saboda suna samun kudi darashin tsaro shikenan,1,1,1,1,1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163352902685806
1505,Sojoji kuyima kanku adalshi Domi kowazay koma ga allahu,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=162549602762072
1506,SOJOJI SUN RUSHE GIDAJEN YAN TA'ADDA DAI,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=962555657699015
1507,Sojojin najeria ragwaye ne jaruntarsu se akan farar hula,1,1,1,1,1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163451196009310
1508,Sojojin sunsan inda fulani yan ta adda suke bazasujeba sai saidai gurin wadanda ba ruwansu to Allah zai saka wa duk Wanda aka zalunta foolishness,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid0pb7y8hc912Xhv5GLeuWtbGssE9oBQ5n19XpiUBHy3KGFuP3RLp8X7SXmVDiXZDGwl?comment_id=163440959343667
1509,"Shi dan iskan namiji baya fushi kome zaki masa zai ta lalla6a ki har sai yasami abinda yake so,dazarar yasamu dake da banza duk daya",1,1,1,1,0,https://www.facebook.com/lbrhausa/posts/pfbid0291bSmzrteiPfpme7Z5Umpw912Ezi6zCYuvLW7xr8dQjSdvTZXU6MssEiJQafj7S1l
1510,"Sojojin sunyi abinda ya kamata, kai ko da sun, zauna awurin shekara 100 me. Ai, zamansu Awurin masifane, muddin suna ciutar da al""umma. Fulani zunzama yan ta""adda, sata sune, kinnapin sune, faden matan mutane sune, kashe. Mutane uwa uba sune, sojoji muna goyen bayanku 100%.",0,1,1,1,1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163393242681772
1511,"Sojuji sunyi dai dai, aikinsu yayi.",0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163373349350428
1512,"Son zuciya a filli ,su sun kona garin da yafi shekara Dari biyar",1,1,1,1,1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163357846018645
1513,Sorry Allah yasa kiyi rayuwa mai amfani kanwata,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0xtJs3884MBkZMszQChuJzqYVGeGv3BTbBqf6FqDcSb6NY4LQLyDxT1Zv5GmKTnB9l?comment_id=654549589411318
1514,Sorry malam Ibrahim Dabo da sauran fulani kuke cewa kawai Amma bakwa ambatar Mundubawa,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163187372702359/?comment_id=163470739340689&reply_comment_id=163471116007318
1515,Su barsu da allah,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163340116020418
1516,"Su fulanin kwanan nan sama da mutum 300 suka kashe a zamfara, sanan suka tashi kauyukan jama'a kodan bahaushe baisan ciwon kansa ba yasa ake shiru",1,1,1,1,1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163332266021203
1517,Su gidan mutun garinawa suka tayar fulanin har garin da ya kai shikara 160 sunkashi sunkona bako fadaba sai yanxu,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid02t6Ffj5zVDMx1fyWtbFA3GeN35FhoxHUbToQwPdHpEAh7qk68VnBsrGa3nbv6Y1EHl?comment_id=163345219353241
1518,Su gidan mutun garinawa suka tayar fulanin wanna yayi Didi haka,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163361589351604
1519,Su kara gaba kadan babu damuwa Duk na chikin gyara ne,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163557759331987
1520,Su ma su dandana.,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163429336011496
1521,su mutum nawa suka kora daga nasu muhallin halinsu yaja musu,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163437659343997
1522,Allah ya tona asiri yakuma yi mana maganin masu cin amanar kasarmu,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid09vLzSpDW1EvfDAxwJmDPJ5gyM2RPuVefr9qnvrYRRRMq4eTgUVVVZB1NWBHC6RDtl
1523,Subahana ko meye dalili bayan Allah ma yace baya hukunta wani da lefin wani,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163341916020228
1524,Subahana llahi Allah yakawo Mana zaman lafiya kasa Baki daya. AMEEEEN TUHMMA AMEEEEN,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0mzCcoKMcnXKPn3mbMCaF6XHMTsuCpSkrG8L5frRD89E6SDSYCezoqyZtt9DJwYUGl?comment_id=520370746205411
1525,"Subahanallahi Allah ya kiyaye ,muma Allah yakiyayemu ALLAH yasa muma muyi mutuwar shahada Dan alfamar annabi muhammadu s a w",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02iakKnSFq2KG4Y1cZeQENm52Cb3yfZXHddqY8VfY6GCyYseJvnwnhcFTaeZAVw7yol?comment_id=1118663475685163
1526,Subahanallahi....saboda me?,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163547992666297
1527,subahanililahi Allah yajiqan su sukuma Wanda akatafidasu Allah yafitodasu lfy,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0mzCcoKMcnXKPn3mbMCaF6XHMTsuCpSkrG8L5frRD89E6SDSYCezoqyZtt9DJwYUGl?comment_id=520370746205411
1528,Subar daji sudawo gari,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163456892675407
1529,Subhanajallhumma wabi hamdika. Allah ya kyauta. Wannan abu ba daadi,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02y7QuWDnrKkR5h37RUgsYa9YdMKVzieAg8CugCmU4PGViv1jMVjybF8dP8EuA43vxl?comment_id=1564690143968048
1530,Subhanallah. Allah y kawo mana qarshen wannan ta'addancin saboda Annabi muhammadu sallalahu alaika wasallim,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02y7QuWDnrKkR5h37RUgsYa9YdMKVzieAg8CugCmU4PGViv1jMVjybF8dP8EuA43vxl?comment_id=1564690143968048
1531,Subhanallah. Allah yajikan wadanda suka rasu. Allah ya kubatarda wadanda akayi garkuwa dasu,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0mzCcoKMcnXKPn3mbMCaF6XHMTsuCpSkrG8L5frRD89E6SDSYCezoqyZtt9DJwYUGl?comment_id=520370746205411
1532,Subhanallah. Innaalillahi wa'innaa ilaihi raji'unn,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02iakKnSFq2KG4Y1cZeQENm52Cb3yfZXHddqY8VfY6GCyYseJvnwnhcFTaeZAVw7yol?comment_id=1118663475685163
1533,Subhanallah allah. Allah ya kawo Agajinsa,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02y7QuWDnrKkR5h37RUgsYa9YdMKVzieAg8CugCmU4PGViv1jMVjybF8dP8EuA43vxl?comment_id=1564690143968048
1534,Subhanallah Allah ya jikansu da rahama ya takaita haka,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02iakKnSFq2KG4Y1cZeQENm52Cb3yfZXHddqY8VfY6GCyYseJvnwnhcFTaeZAVw7yol?comment_id=1118663475685163
1535,subhanallah Allah ya kawo mna dauki acikin kasarmu nigeria,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02tGQg2EGE2xHwDZnm6gDNzSnous674JBQRc8Dm9ZH5g6gncKjVN3VM21bztu1bGKCl?comment_id=163349492686147&reply_comment_id=146033994457902
1536,"Subhanallah Allah yabudashi mashi wani hanyan arzikin dayafi na baya , Allah ya kawomana sauki",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02y7QuWDnrKkR5h37RUgsYa9YdMKVzieAg8CugCmU4PGViv1jMVjybF8dP8EuA43vxl?comment_id=1564690143968048
1537,Waka bakin mai ita tafi fadi. An San dillalin Wada shi ya San kudin Jariri,0,1,1,1,0,https://www.facebook.com/lbrhausa/posts/pfbid09vLzSpDW1EvfDAxwJmDPJ5gyM2RPuVefr9qnvrYRRRMq4eTgUVVVZB1NWBHC6RDtl
1538,"""Allah ""ya tonawa matsiyata asiri, aduk inda suke.",1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid09vLzSpDW1EvfDAxwJmDPJ5gyM2RPuVefr9qnvrYRRRMq4eTgUVVVZB1NWBHC6RDtl
1539,Subhanallah allah yakawo mn dauki,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0mzCcoKMcnXKPn3mbMCaF6XHMTsuCpSkrG8L5frRD89E6SDSYCezoqyZtt9DJwYUGl?comment_id=520370746205411
1540,"Subhanallah,Allah ya gafarta musu ya jikansu da rahama",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02iakKnSFq2KG4Y1cZeQENm52Cb3yfZXHddqY8VfY6GCyYseJvnwnhcFTaeZAVw7yol?comment_id=1118663475685163
1541,Da dai fitowa Fili kinkayi kinkace Yan iska sunfi iya iskanci Kuma ke yar iska ce kina Jin dadin iskanci,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163357596018670
1542,Subhanallahi nima wani kanena yana hannunsu yau kwana shi 17 Allah ya kubutar da su cikin aminci Amin,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02y7QuWDnrKkR5h37RUgsYa9YdMKVzieAg8CugCmU4PGViv1jMVjybF8dP8EuA43vxl?comment_id=1564690143968048
1543,"SUBHANALLAHi, ALLAH yabashi mafita mukuma ya karemu",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02y7QuWDnrKkR5h37RUgsYa9YdMKVzieAg8CugCmU4PGViv1jMVjybF8dP8EuA43vxl?comment_id=1564690143968048
1544,Da dai fitowa Fili kinkayi kinkace Yan iska sunfi iya iskanci Kuma ke yar iska ce kina Jin dadin iskanci,1,1,1,1,0,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163356039352159
1545,"Suje duk inda zasuje inshallahu asadussunnah Allah zai kareshi, kuma zamu masa addu'a Allah yakare shi acikin sallolinmu inshallahu, wannan malamin ba karamin kokari yake ba wajen ganin ya hada al'umma sun tafi turfa mai kyau, da kuma samun shugaba nagari, Allah ya tarwatsa duk wani shugaba azzalumai Ameen.",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02S5dYKVQ6ddMbSbM7Ldawp96PkLH2amWvV2A9LWrEKght9wV7fNvUdyLmxJDAE8Xml?comment_id=650896616528068
1546,Suje surusa tawagar turji adaji bawai suzo suna rusa kasa abakin gari ba,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=610568040000426
1547,Suke jawo wannan kashe kashe,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163548279332935
1548,"Sukuma fulani sun tayar da kauyukan da suka shekara 150,000yrs. Meyasa a kullum ba'aduba laifi kafin yanke hukunci?",0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163477652673331
1549,Sulaiman Ldris duk Abinda yachisu bazaybarkaba,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02sxc9kixm2cTuJvRSQfi7E3sw3hC1Zyhn3KGecSE55kCRx3LYc8h2mzoTWabU3qEKl?comment_id=163354489352314&reply_comment_id=163366749351088
1550,"Sulaiman Maikasuwa Mallam Maikasuwa ai ba wani tarihi da zaka zo dashi ya shafe ainihin tarihin Kano. Kowanne gari Yana da nasa tarihin Kuma ba laifi bane idan ance Fulani zuwa Kano sukayi. Wannan baya nuna cewa su ba Kanawa bane, tunda ko alokacin sarakunan haben ai akwai Fulani a Kano, kawai dai sun Fi bada hankqlin su ne wajen kiwo da ilmin Addini, Taga baya Jihad In Shehu Dan fodio ya Basu damar karbar Mulki, tunda yawanci sune malamai a lokacin. So wannan tarihi ne kawai Kuma baya nuna cewa su ba Yan Kano bane",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02kNvqkxbccYe7mwVhmmLLLVpQ3pnuspWFFTrab1CpVq7kT4AepW3s9FGxvyZ5uWgel?comment_id=163298819357881&reply_comment_id=163391022681994
1551,Sulaimanu malami ne sosai dabo kuma almajirinsa sabida haka shine yagaji dabo ana alakanta Kano da dabo saboda shine yafi Shahara Akan mulki Akan sulaimanu kuma shine yakawo hierarchy cikin sarautar Kano daga kansa har sarki nayanxu aminu ado duk xuriyar dabo ne.,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163187372702359/?comment_id=163376292683467&reply_comment_id=163428932678203
1552,Suma Fulani masu kashe mata da kananan yara sukona musu muhalli basujiba basuganiba shin mai akai musu? Kafin ayi wannan ƙauyuka nawa fulanin suka kone haka nan akwai wani shege dagacikin shugabannin fulanin wanda ya fito yayi ko Allah wadaine? Wlh koda government tayafewa yanta'adda laifin kisanda sukayi jama'a bazasu yafeba,1,1,1,1,0,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163303482690748&reply_comment_id=163337732687323
1553,"Suma sojojin sunzama Yan ta,adda meya rabasu da barayin",1,1,1,1,1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163357812685315
1554,Sumayya Abubakar Tofa ai abuntsoran ne tunda basuda imani basuda tausai,0,1,1,1,0,https://www.facebook.com/lbrhausa/posts/pfbid0pb7y8hc912Xhv5GLeuWtbGssE9oBQ5n19XpiUBHy3KGFuP3RLp8X7SXmVDiXZDGwl?comment_id=163353856019044&reply_comment_id=238182695164071
1555,Sumayya Abubakar Tofa Yata ko akwai gwara amaganar tawa ne,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163353856019044&reply_comment_id=4521317067979055
1556,"Sun ajiya Yan, kidnapped shiyasa mai laifi ne",1,1,1,1,0,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163358659351897
1557,"Sun hukunta kansu da kansu, Masha Allah",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02XxNCfpAw9D82Z3tg1KXU5qVEWwmYm4o5c6Av6T8AWgCZnPkj14ZgTd4HhBakGZ3dl?comment_id=1243317806235487
1558,Sun kyauta ai Fulani hhmmm,1,1,1,1,1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163475826006847
1559,"sun kyauta allah ya taimaki sojan Nigeria yanzu suka fara gano bakin zaran in ancigaba da rushe munafukan kauyukan fulanin daji yan za,a samu zaman lafiya in allah ya yarda",1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid0pb7y8hc912Xhv5GLeuWtbGssE9oBQ5n19XpiUBHy3KGFuP3RLp8X7SXmVDiXZDGwl?comment_id=163369652684131
1560,Shima dama so yayi yamai da ita Yar sharholiya 🏃🙈😋 kamar shi kije anyafe Miki daka shugaban masu sharholiya ta kasah🤸🤸🤸🤸🤸🤸☹️,1,1,1,1,2,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163369652684131
1561,Sun kyauta wllhi Fulani bayan Arzaki bane ba,1,1,1,1,1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163341739353589
1562,Sun manta dacewa Allah ne ba yin kantah bane,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02QAnLmnLrLMqjKg1PxBtq7JYbtzcgNKPjEqUVG6Xzpttuux6bonRZbpXJXFbvuHpEl?comment_id=2061311564257987
1563,Kadanma kagani ha'incinsu yafice haka. Allah dae yasa bata cinye kudin taxi dinba,1,1,1,1,2,https://www.facebook.com/lbrhausa/posts/pfbid06gim3h2Hhsffar6Fs5jFPQMMEkCejwhTtumjtQ2fBbkB283kBRs8fd8nEGHbUCG1l
1564,sun muni daidai nifa yanzu ko sallah zanyi amasallaci naga fulani ne sukafi yawa a masallacin futa nakeyi daga cikin sa nasan koda nayi sallah ahaka babu na tsuwa acikin sallah tawa,1,1,1,1,1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163353856019044
1565,"Sun yiwa kansu haddi basuma wahalar da shari,a ba kuma gashi sunje sun hadu da Allah kaga yanxu saura yarage nasu",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02XxNCfpAw9D82Z3tg1KXU5qVEWwmYm4o5c6Av6T8AWgCZnPkj14ZgTd4HhBakGZ3dl?comment_id=1243317806235487
1566,SUNA YAQIN BATA GARIN CIKINSU KO SUNYI SHIRU NE ? SUNA TONA ASIRIN MARASA GASKIYAR CIKIN SU KO SUNYI SHIRU NE ? ALLAH YAJI KUJI TSORON FITINA BATA SHAFAR AZZALUMAI KAWAI DAGA GAREKU . SOJOJI BASU SAN GAIBU BA .DOLE FULANI SU SAKE TAKO SU TAYA SOJA WAJEN WARE 'YAN TAADDAN CIKIN SU. MUDDIN SUKA TSAYA AI 'YAN UWAN SUNE ZASHA WUYA YANZUN. BASU FAHIMCI AN HARAMTA MASU BARNAR CIKIN BA KO ? FULANIN DAJE KU SAKE TAKO LOKACIN RUFA RUFA YA WUCE .,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163436359344127
1567,"Suna zamane a filing gwamnati kuma mallakar sojoji, don haka dole su tashi",0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163471256007304
1568,Sunada dalilin yin hakan,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=1733485160177916
1569,Sunan wani abu waishi zogale😀😀😀,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02UdW1CffqoeDAvcXJn9EpVgzsDoegYSnk1aEoMf99rUBD1XcKVbJrTiV7GW9Bx877l?comment_id=512947794079008
1570,Sundai rushe gidajen Yan Ta'adda dai,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163553495999080
1571,Sune suke tare hanyan Jaji zuwa Zariya da Kaduna,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163457216008708
1572,"Sunyi a banza dan Allah bazai basu sa,aba",1,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02S5dYKVQ6ddMbSbM7Ldawp96PkLH2amWvV2A9LWrEKght9wV7fNvUdyLmxJDAE8Xml?comment_id=650896616528068
1573,Ai biri yayi kamada mutum wannan damamunsan hakane,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid09vLzSpDW1EvfDAxwJmDPJ5gyM2RPuVefr9qnvrYRRRMq4eTgUVVVZB1NWBHC6RDtl
1574,Sunyi dai Allah ya saka musu da alkhairi,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163349662686130
1575,Sunyi dai dai hakayayi,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163334769354286
1576,Sunyi dai dai wallahi dan yanzu kusan duk Fulani sun riga da sun lalace kalilan ne na gari a cikin su,1,1,1,1,1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163337792687317
1577,Ai harkar shaidance dole kice haka Saboda mutumin kirki bazai tabakiba kinga Dan iska zaitabaki kiji dadi,1,1,1,1,0,https://www.facebook.com/lbrhausa/posts/pfbid0291bSmzrteiPfpme7Z5Umpw912Ezi6zCYuvLW7xr8dQjSdvTZXU6MssEiJQafj7S1l
1578,"Sunyi dai dai, sabida lamarin ku ya zama ba'abun yadda ba. Kun zama abun tsoro kuma maciya Amana Allah yaimana maganin ku Ameen.",1,1,1,1,0,https://www.facebook.com/lbrhausa/posts/pfbid0pb7y8hc912Xhv5GLeuWtbGssE9oBQ5n19XpiUBHy3KGFuP3RLp8X7SXmVDiXZDGwl?comment_id=163326486021781
1579,"Sunyi dai dai,fulani sun hana mutane zama lafiya.",0,1,1,1,0,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=631264864841801
1580,"Allah ya tsine masu albarka,marasa amanah",1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid09vLzSpDW1EvfDAxwJmDPJ5gyM2RPuVefr9qnvrYRRRMq4eTgUVVVZB1NWBHC6RDtl
1581,Sunyi daidai duk kuma mai cewa INA zasu koma yakaisu gidanshi Dan ubanshi,1,1,1,1,0,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163393669348396
1582,Sunyi daidai Indai mabarnatane,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163368366017593
1583,Sunyi daidai zamada mugu akusa da gida hatsarine,0,1,1,1,0,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163354366018993
1584,Sunyimin Dede wlh daman sun hadamusu da bulali masu zafi,1,1,1,1,1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163351439352619
1585,Sunzama annubane shiyasa qara arushe sabida sune matsalar Nigeria yanxu tunda sama harqasa,1,1,1,1,0,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=467403251666453
1586,"Suwanene yan , yaadar?",0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163493222671774
1587,Suwaye suke time da manyan mukamai a gwamnatin kaima TY Danjuma kana ciki,1,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02GvKhYGySGvBj2NZDntVkSivp9vpMGkcA2P6dFQwRNTRjYz9crMqEq3iF1MdJCaA8l?comment_id=1822652814733598
1588,duk wanda aka sameshi da wan nan laifin a hukuntashi sauran zai zama darasi a harisu amma sai dai kufada bakwa hukuntasu shiyasa sike abin ramsu allah yatuna asirinsu,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid09vLzSpDW1EvfDAxwJmDPJ5gyM2RPuVefr9qnvrYRRRMq4eTgUVVVZB1NWBHC6RDtl
1589,Ta Yaya rigima zai kare a najeriya? Saboda irin wannan wouta,1,1,1,1,1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163452862675810
1590,Taadanci bazai tabaqarewaba ahaka,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163499366004493
1591,"Tab a yau kenan. Ku gari nawa kuka,ki a xauna lafiyya.Yau taraba kunyi kuyi sulhu da sauran qabilun . ko a yankinmu inkaga Anna haya haya wlh Fulani ne Kan gaba",0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163439149343848
1592,Tab amma ko akwai aiki domin dawahala ki'iya zama single tsawon lkc domin irinku sukware wurin oneway🤓🤓,1,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0RK5EAnj7SzQSz4YZ12etVWGtGtByFAzrrUxApcuZeTa3bj1jiZ78vndeDTsBBaDMl?comment_id=5567350863372366
1593,Tab amma kuwa batada lafiya kokuma hankali duk wadda bayasonyin aure aduniyar nan toh kila bede lafiya CE yadda albarcin aure mukeci aduniyar nan nibanga abinda zaihanani yin aureba indai inada rai mutuwace kawai zatahanayin aure saikuma ga irin namiji wadda banasonsa Dan bazan iya auran wadda banasonsa ba,0,0,1,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0RK5EAnj7SzQSz4YZ12etVWGtGtByFAzrrUxApcuZeTa3bj1jiZ78vndeDTsBBaDMl?comment_id=5567350863372366
