id,message,translation,date,like,count,language,url,human-eval,sub-category,classe
257,"We're all tears to see all these fulani slaves severing all the things that hold us together as Igbo race. My brother, it's pathetic. As you said, why can't these billionaires build industries to empower youths by securing jobs, equipping hospitals and schools to take care of health and effective education respectively? Twelve million naira will build a cottage industries capable of giving jobs to all youths in ukpo. It can build standard hospital in ukpo to treat ailments and so on. If all the billionaires in Igboland can do these in their respective areas , people will be happy. No they can't do it. It's to give us sachets of rice every festivity and lure us to serve the fulani oligarchs.","We're all tears to see all these fulani slaves severing all the things that hold us together as Igbo race. My brother, it's pathetic. As you said, why can't these billionaires build industries to empower youths by securing jobs, equipping hospitals and schools to take care of health and effective education respectively? Twelve million naira will build a cottage industries capable of giving jobs to all youths in ukpo. It can build standard hospital in ukpo to treat ailments and so on. If all the billionaires in Igboland can do these in their respective areas , people will be happy. No they can't do it. It's to give us sachets of rice every festivity and lure us to serve the fulani oligarchs.",2021-12-19T07:20:54+0000,1,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149145931893043,0,racist,1
258,You've spoken well my brother. These old men of our nation kept selling us out to our enemies. Enough is enough!,You've spoken well my brother. These old men of our nation kept selling us out to our enemies. Enough is enough!,2021-12-19T09:00:28+0000,0,1,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149188181888818,0,racist,1
259,"Good one keep it up,the should industrialize Ala igbo","Good one keep it up,the should industrialize Ala igbo",2021-12-18T21:29:17+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2148864811921155,1,racist,1
260,"Bro, well articulated illustration of who Arthur Eze and other Igbo politicians like him are. Some of these unintelligent and uncultured individuals in our land that think that with their finances they will persuade Igbo people to be fooled again.  We have seen the light on the other side of the tunnel. It's just a matter of time, effort and endurance it will come to pass.","Bro, well articulated illustration of who Arthur Eze and other Igbo politicians like him are. Some of these unintelligent and uncultured individuals in our land that think that with their finances they will persuade Igbo people to be fooled again.  We have seen the light on the other side of the tunnel. It's just a matter of time, effort and endurance it will come to pass.",2021-12-23T13:38:33+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2152259424915027,1,racist,1
261,This kind of people will have no place or relevance in Biafra.,This kind of people will have no place or relevance in Biafra.,2021-12-19T10:16:57+0000,0,1,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149223265218643,1,racist,1
264,No manufacturing company in the whole of the South East Igbo why nah? Great job opportunities open companies factories where they can produce many things our youth are ready to work they are ready to feed their family without receiving a nut from the billionaire's,No manufacturing company in the whole of the South East Igbo why nah? Great job opportunities open companies factories where they can produce many things our youth are ready to work they are ready to feed their family without receiving a nut from the billionaire's,2021-12-20T16:29:42+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2150140041793632,0,racist,1
267,Eze should sale  his  house  hold to  fulani and  not  igbo  people. He  wants to  turn igbo  people to  alumajeris.but except me because he  don't have  sense  by making  that  statement,Eze should sale  his  house  hold to  fulani and  not  igbo  people. He  wants to  turn igbo  people to  alumajeris.but except me because he  don't have  sense  by making  that  statement,2021-12-19T09:44:37+0000,0,2,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149207418553561,1,racist,1
268,We biafrans have decided to free our selfves no going back. Anthor Eze can remain as slaves to fukanies,We biafrans have decided to free our selfves no going back. Anthor Eze can remain as slaves to fukanies,2021-12-26T08:04:07+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2154345821373054,1,racist,1
274,That why the are buying igbo politician in other to sell their people,That why the are buying igbo politician in other to sell their people,2021-12-19T08:36:38+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149177845223185,0,racist,0
275,"Arthur Eze was saying this because of his personal interest, must you bow to the north before you again power or anything? You are trying to tell us that northerners are really born to rule nonsense.","Arthur Eze was saying this because of his personal interest, must you bow to the north before you again power or anything? You are trying to tell us that northerners are really born to rule nonsense.",2021-12-19T18:55:07+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149498095191160,0,racist,1
276,"Not everyone dt answering Igbos are Igbo, Arthur eze should no his origin,","Not everyone dt answering Igbos are Igbo, Arthur eze should no his origin,",2021-12-19T12:30:09+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149288191878817,1,racist,1
278,This wicked and senseless man who has done a lot of evils to our people is on his name because lgbos aren't meant to bow to anybody.,This wicked and senseless man who has done a lot of evils to our people is on his name because lgbos aren't meant to bow to anybody.,2021-12-21T04:31:05+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2150490958425207,0,racist,1
280,"Nice talk , but next time please try to use Igbo","Nice talk , but next time please try to use Igbo",2021-12-19T12:35:36+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149290705211899,1,racist,1
281,How can igbo man think that wrecked hausa will give him what exactly.,How can igbo man think that wrecked hausa will give him what exactly.,2021-12-29T23:30:04+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2157021774438792,0,racist,1
283,"Arthur eze or whatever he called him self , is the no one problem of indigbo ,he has sold lgbo to the north And he continues to sell our right ,our land to the ungrateful northerners ,no matter what he does we will be free from these demonic luceferans called northerners","Arthur eze or whatever he called him self , is the no one problem of indigbo ,he has sold lgbo to the north And he continues to sell our right ,our land to the ungrateful northerners ,no matter what he does we will be free from these demonic luceferans called northerners",2021-12-19T13:34:33+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149325215208448,0,racist,1
284,He is one of problem of Igbo,He is one of problem of Igbo,2021-12-19T13:07:02+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149309395210030,0,racist,1
286,Fulani empowered Arthur Eze      to use him to bribe the poor Ibos into their Fulani Control of Nigeria So IBo Nation must reject A Eze and all the useless Fulani agents  roaming around in IBo land as ignorant politicians and pastors,Fulani empowered Arthur Eze      to use him to bribe the poor Ibos into their Fulani Control of Nigeria So IBo Nation must reject A Eze and all the useless Fulani agents  roaming around in IBo land as ignorant politicians and pastors,2022-01-21T11:21:03+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2173575586116744,0,racist,1
288,"Author is either delirious or an animal without  a conscience, pls why such an unthinkable reasoning that must be a fake Eze.This is anti federalism  No man can be ordained a slave to others by birth","Author is either delirious or an animal without  a conscience, pls why such an unthinkable reasoning that must be a fake Eze.This is anti federalism  No man can be ordained a slave to others by birth",2021-12-21T13:11:56+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2150784838395819,0,racist,1
289,Arthur Eze is among the prominent Igbo people who have sold  there birth rite.,Arthur Eze is among the prominent Igbo people who have sold  there birth rite.,2021-12-23T13:45:05+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2152264031581233,0,racist,1
290,No be animal talk be that. Whoever that speak that word should relocate to the north,No be animal talk be that. Whoever that speak that word should relocate to the north,2021-12-19T14:27:25+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149355375205432,1,racist,1
293,"Look how he is sharing them money in the sanctuary instead of sharing them with word of God that feed the souls, as they are there now none of them could remember the sumon that day because he have diverted their attention for God to celebrate 💰 in the alter, I no that no one can decieve God, igbos have been slaving and killing dehumanized political and economically billing them heavy tax on their goods, invasion of south east by headers killers , present aggitation what was his role towards that , this man for once never say anything concerning the igbos who he claims to be their Reedmer that means something is wrong some where, your ozoigbondu is fake, Nnamdi kanu is the real ozoigbondu","Look how he is sharing them money in the sanctuary instead of sharing them with word of God that feed the souls, as they are there now none of them could remember the sumon that day because he have diverted their attention for God to celebrate 💰 in the alter, I no that no one can decieve God, igbos have been slaving and killing dehumanized political and economically billing them heavy tax on their goods, invasion of south east by headers killers , present aggitation what was his role towards that , this man for once never say anything concerning the igbos who he claims to be their Reedmer that means something is wrong some where, your ozoigbondu is fake, Nnamdi kanu is the real ozoigbondu",2021-12-20T05:01:50+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149771385163831,0,racist,1
294,Let him be d slave Igbo's are kings,Let him be d slave Igbo's are kings,2021-12-25T22:57:26+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2154095524731417,0,racist,1
298,"This Author Eze sef, does he have a mix blood","This Author Eze sef, does he have a mix blood",2021-12-30T13:18:01+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2157456481061988,1,racist,1
300,U arthor fulani and  politicians will bow d zoo called Nigeria not biafrans will bow northerners mad man,U arthor fulani and  politicians will bow d zoo called Nigeria not biafrans will bow northerners mad man,2021-12-20T18:53:31+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2150212281786408,0,racist,1
305,My  brother  may  god bless you because not God that  gave  hausa the  power.,My  brother  may  god bless you because not God that  gave  hausa the  power.,2021-12-19T09:40:22+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149205441887092,0,racist,1
308,"We are not slave to northerners and will not be. #500,000.  1,000,000. 2,000, 000 will it feed you and your family how many days. And for that you sold your children future, foolish Ness .","We are not slave to northerners and will not be. #500,000.  1,000,000. 2,000, 000 will it feed you and your family how many days. And for that you sold your children future, foolish Ness .",2021-12-20T06:24:18+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149806021827034,0,racist,1
